trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
25,0,25,0,51.15280170000915,,51.13761879999947,5,51.15280170000915,51.15280170000915,0.009654999987105839,52.85100330000569,[-0.12407407407407407],[0.11666666666666667],[1],[0],[0],[1.7038223999988986],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
26,0,26,0,52.86773540001013,,52.8531670000084,5,52.86773540001013,52.86773540001013,0.00983480000286363,54.75153510000382,[-0.39166666666666666],[-0.26296296296296295],[1],[0],[0],[1.888110300002154],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
27,0,27,0,54.78111050000007,,54.75367590000678,10,54.78111050000007,54.78111050000007,0.019907999987481162,57.28463049999846,[0.2916666666666667],[-0.04814814814814815],[1],[0],[0],[2.5102296999975806],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
28,0,28,0,57.31279120000545,,57.28682150000532,10,57.31279120000545,57.31279120000545,0.018732900003669783,60.20092100001057,[0.32685185185185184],[0.49166666666666664],[1],[0],[0],[2.895077000008314],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
29,0,29,0,60.230254000009154,,60.20306130000972,10,60.230254000009154,60.230254000009154,0.019943199993576854,63.15052310000465,[-0.5083333333333333],[-0.4675925925925926],[1],[0],[0],[2.9272370999970008],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
30,0,30,0,63.168322600002284,,63.152686500005075,5,63.168322600002284,63.168322600002284,0.009658399998443201,65.51658090000274,[0.28055555555555556],[0.31203703703703706],[1],[0],[0],[2.3537902000098256],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
31,0,31,0,65.53424920000543,,65.51895490000607,5,65.53424920000543,65.53424920000543,0.009618399999453686,69.11650519999966,[-0.03333333333333333],[-0.046296296296296294],[1],[0],[0],[3.5870951999968383],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
32,0,32,0,69.14648440000019,,69.11869360000128,10,69.14648440000019,69.14648440000019,0.019837900006677955,71.44946950000303,[0.24166666666666667],[-0.04259259259259259],[1],[0],[0],[2.310057099995902],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
33,0,33,0,71.46728820000135,,71.45163640000101,5,71.46728820000135,71.46728820000135,0.009944799996446818,72.71513860000414,[0.032407407407407406],[0.13703703703703704],[1],[0],[0],[1.253630000006524],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
34,0,34,0,72.73376180000196,,72.71772540001257,5,72.73376180000196,72.73376180000196,0.010260399998514913,75.03224540001247,[-0.18981481481481483],[-0.4444444444444444],[1],[0],[0],[2.303588499999023],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
35,0,35,0,75.06104800000321,,75.03440150000097,10,75.06104800000321,75.06104800000321,0.0194813999987673,77.64864020000095,[0.1111111111111111],[0.33240740740740743],[1],[0],[0],[2.594232200004626],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
36,0,36,0,77.67925080000714,,77.65082680000341,10,77.67925080000714,77.67925080000714,0.020276499999454245,79.4983915000048,[0.25925925925925924],[0.09537037037037037],[1],[0],[0],[1.8269723999983398],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
37,0,37,0,79.52713790000416,,79.50055510000675,10,79.52713790000416,79.52713790000416,0.019552900004782714,80.8315733000054,[0.225],[0.2675925925925926],[1],[0],[0],[1.3114865999959875],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
38,0,38,0,80.86000559999957,,80.83373940001184,10,80.86000559999957,80.86000559999957,0.019405099999858066,81.94820790000085,[0.16666666666666666],[0.14444444444444443],[1],[0],[0],[1.0947098000033293],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
39,0,39,0,81.97759470000165,,81.95033810001041,10,81.97759470000165,81.97759470000165,0.019864299989421852,84.53025910000724,[-0.3592592592592593],[0.13240740740740742],[1],[0],[0],[2.5601152000017464],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
40,0,40,0,84.54655970000022,,84.53242470000987,5,84.54655970000022,84.54655970000022,0.009544499989715405,86.13014330000442,[-0.1527777777777778],[0.2074074074074074],[1],[0],[0],[1.5882506000052672],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
41,0,41,0,86.16014410000935,,86.13230610000028,10,86.16014410000935,86.16014410000935,0.018839500000467524,88.0305623000022,[0.287962962962963],[0.3787037037037037],[1],[0],[0],[1.8787251000030665],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
42,0,42,0,88.04823830000532,,88.03273950000585,5,88.04823830000532,88.04823830000532,0.009499899999354966,89.86386540000967,[-0.42592592592592593],[-0.15462962962962962],[1],[0],[0],[1.8208851999952458],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
43,0,43,0,89.89397699999972,,89.86605419999978,10,89.89397699999972,89.89397699999972,0.019978900003479794,91.8959021000046,[0.46111111111111114],[0.12777777777777777],[1],[0],[0],[2.0099563999974634],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
44,0,44,0,91.92485150000721,,91.89806960000715,10,91.92485150000721,91.92485150000721,0.018607299993163906,94.38003090000711,[0.16944444444444445],[-0.33055555555555555],[1],[0],[0],[2.4625106000021333],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
45,0,45,0,94.4095049000025,,94.38227950000146,10,94.4095049000025,94.4095049000025,0.01975700000184588,97.44624670001213,[0.23981481481481481],[-0.44814814814814813],[1],[0],[0],[3.043438299995614],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
46,0,46,0,97.47661670000525,,97.44844170000579,10,97.47661670000525,97.47661670000525,0.019690600005560555,99.59490619999997,[-0.1685185185185185],[0.18425925925925926],[1],[0],[0],[2.1268943999893963],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
47,0,47,0,99.62348130000464,,99.59705010001198,10,99.62348130000464,99.62348130000464,0.01850469999772031,101.99561470000481,[-0.2833333333333333],[-0.24259259259259258],[1],[0],[0],[2.379818500005058],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
48,0,48,0,102.01364780000586,,101.99780880000617,5,102.01364780000586,102.01364780000586,0.009827599991695024,103.76205400000617,[0.23148148148148148],[0.22314814814814815],[1],[0],[0],[1.7536814000050072],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
49,0,49,0,103.79274530000112,,103.76420960000542,10,103.79274530000112,103.79274530000112,0.020892199987429194,106.81068160000723,[0.016666666666666666],[-0.30277777777777776],[1],[0],[0],[3.0255943999945885],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
50,0,50,0,106.83885990000272,,106.81284969999979,10,106.83885990000272,106.83885990000272,0.018532200003392063,108.26161580000189,[-0.15555555555555556],[0.2111111111111111],[1],[0],[0],[1.429425900001661],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
51,0,51,0,108.28014529999928,,108.26376460000756,5,108.28014529999928,108.28014529999928,0.01026080000156071,110.11065100000997,[-0.2324074074074074],[-0.1925925925925926],[1],[0],[0],[1.836654400001862],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
52,0,52,0,110.1396584000031,,110.1128175000049,10,110.1396584000031,110.1396584000031,0.019131699998979457,112.71002430000226,[0.12314814814814815],[-0.003703703703703704],[1],[0],[0],[2.5781631999998353],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
53,0,53,0,112.7295266000001,,112.71232930000406,5,112.7295266000001,112.7295266000001,0.010309099990990944,115.44409550000273,[0.018518518518518517],[0.06944444444444445],[1],[0],[0],[2.7214405000122497],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
54,0,54,0,115.46216020001157,,115.44632820000697,5,115.46216020001157,115.46216020001157,0.010208100007730536,117.52610630000709,[-0.07962962962962963],[-0.21851851851851853],[1],[0],[0],[2.069574699999066],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
55,0,55,0,117.54579620000732,,117.52889990000403,5,117.54579620000732,117.54579620000732,0.011808499999460764,119.05919280000671,[-0.35],[0.31574074074074077],[1],[0],[0],[1.518699899999774],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
56,0,56,0,119.09552780000377,,119.0619563000073,10,119.09552780000377,119.09552780000377,0.02588869999453891,121.34294310001133,[-0.39166666666666666],[-0.044444444444444446],[1],[0],[0],[2.2545991000079084],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
57,0,57,0,121.37210960000812,,121.34509020000405,10,121.37210960000812,121.37210960000812,0.01972599999862723,123.39194970000244,[-0.01574074074074074],[0.1574074074074074],[1],[0],[0],[2.0271696999989217],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
58,0,58,0,123.40941420001036,,123.39423790000728,5,123.40941420001036,123.40941420001036,0.010202699995716102,125.74257780000335,[0.20925925925925926],[-0.3712962962962963],[1],[0],[0],[2.3378861000092],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
59,0,59,0,125.7603955000086,,125.74484470000607,5,125.7603955000086,125.7603955000086,0.010011599995777942,127.62613300001249,[-0.05740740740740741],[-0.1638888888888889],[1],[0],[0],[1.8714011999982176],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
60,0,60,0,127.64411300000211,,127.62827320001088,5,127.64411300000211,127.64411300000211,0.009637800001655705,129.0254724000115,[0.04537037037037037],[-0.06388888888888888],[1],[0],[0],[1.386974500012002],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
61,0,61,0,129.0544821000076,,129.02758069999982,10,129.0544821000076,129.0544821000076,0.019556899991584942,130.94083659999887,[-0.17777777777777778],[0.2935185185185185],[1],[0],[0],[1.893807200001902],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
62,0,62,0,130.97005340000032,,130.94300160001148,10,130.97005340000032,130.97005340000032,0.019086000000243075,134.84140710000065,[-0.3611111111111111],[0.4861111111111111],[1],[0],[0],[3.8785061000089627],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
63,0,63,0,134.87190690000716,,134.84354100000928,10,134.87190690000716,134.87190690000716,0.019790799997281283,138.19103500001074,[0.15092592592592594],[0.03333333333333333],[1],[0],[0],[3.326770999992732],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
64,0,64,0,138.20871630001056,,138.19336050000857,5,138.20871630001056,138.20871630001056,0.01000529999146238,140.5905630000052,[0.32222222222222224],[0.46296296296296297],[1],[0],[0],[2.3864748000050895],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
65,0,65,0,140.6197891000047,,140.5926873999997,10,140.6197891000047,140.6197891000047,0.019572799996240065,143.27356290000898,[0.1361111111111111],[-0.2175925925925926],[1],[0],[0],[2.660624900003313],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
66,0,66,0,143.29146560000663,,143.27573010000924,5,143.29146560000663,143.29146560000663,0.009678799993707798,145.15682519999973,[-0.16296296296296298],[-0.3861111111111111],[1],[0],[0],[1.8707214000023669],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
67,0,67,0,145.18720870000834,,145.15904110000702,10,145.18720870000834,145.18720870000834,0.019543300004443154,147.78963330000988,[-0.16111111111111112],[-0.40370370370370373],[1],[0],[0],[2.610396200005198],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
68,0,68,0,147.80697740000323,,147.7918168000033,5,147.80697740000323,147.80697740000323,0.009614099995815195,150.45508440000413,[0.1962962962962963],[-0.12314814814814815],[1],[0],[0],[2.65382540000428],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
69,0,69,0,150.47141790000023,,150.45720980000624,5,150.47141790000023,150.47141790000023,0.00949409999884665,152.02153160001035,[0.22777777777777777],[0.42407407407407405],[1],[0],[0],[1.5549761000002036],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
70,0,70,0,152.0514700000058,,152.02368009999918,10,152.0514700000058,152.0514700000058,0.018635800006450154,154.18881880000117,[-0.26481481481481484],[-0.24166666666666667],[1],[0],[0],[2.145793200004846],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
71,0,71,0,154.20623270000215,,154.19100980000803,5,154.20623270000215,154.20623270000215,0.00965939999150578,156.35441359999822,[-0.3537037037037037],[-0.05],[1],[0],[0],[2.1538394000090193],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
72,0,72,0,156.3821414999984,,156.35652230000414,10,156.3821414999984,156.3821414999984,0.018568899991805665,158.0877632000047,[-0.3638888888888889],[-0.2324074074074074],[1],[0],[0],[1.7127991000015754],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
73,0,73,0,158.11657460000424,,158.08991819999937,10,158.11657460000424,158.11657460000424,0.01836349999939557,160.72149060000083,[0.13333333333333333],[0.44351851851851853],[1],[0],[0],[2.612409299996216],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
74,0,74,0,160.75269860000117,,160.7236841999984,10,160.75269860000117,160.75269860000117,0.02086309999867808,163.8533371000085,[-0.37962962962962965],[-0.21388888888888888],[1],[0],[0],[3.1089709000079893],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
75,0,75,0,163.87063960000523,,163.85548080000444,5,163.87063960000523,163.87063960000523,0.009488800002145581,165.20430860000488,[-0.25925925925925924],[-0.3212962962962963],[1],[0],[0],[1.3390497999935178],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
76,0,76,0,165.2214079000114,,165.20643120000022,5,165.2214079000114,165.2214079000114,0.009582099999533966,166.453932000004,[0.028703703703703703],[-0.1648148148148148],[1],[0],[0],[1.2372303000011016],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
77,0,77,0,166.471394600012,,166.45617050000874,5,166.471394600012,166.471394600012,0.00953569999546744,168.27032140000665,[-0.33796296296296297],[0.3194444444444444],[1],[0],[0],[1.8039202000072692],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
78,0,78,0,168.300232900001,,168.27263980000862,10,168.300232900001,168.300232900001,0.019816300002275966,169.9192994000041,[-0.1111111111111111],[0.027777777777777776],[1],[0],[0],[1.626960000008694],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
79,0,79,0,169.93649390000792,,169.92150680000486,5,169.93649390000792,169.93649390000792,0.009960700001101941,171.3024710000027,[0.07314814814814814],[-0.13703703703703704],[1],[0],[0],[1.3710075999988476],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
80,0,80,0,171.33224220000557,,171.30460230000608,10,171.33224220000557,171.33224220000557,0.018883999990066513,174.35215080001217,[0.13796296296296295],[-0.40555555555555556],[1],[0],[0],[3.0287312000000384],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
81,0,81,0,174.3813860000082,,174.3543093000044,10,174.3813860000082,174.3813860000082,0.018483399995602667,175.5696842000034,[-0.29907407407407405],[-0.05740740740740741],[1],[0],[0],[1.1962128000013763],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
82,0,82,0,175.5867459000001,,175.5718302000023,5,175.5867459000001,175.5867459000001,0.009503700013738126,176.71854750000057,[-0.25092592592592594],[0.17037037037037037],[1],[0],[0],[1.1372820999968098],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
83,0,83,0,176.73850630001107,,176.7211271999986,5,176.73850630001107,176.73850630001107,0.011746499993023463,178.70164350001141,[0.41388888888888886],[-0.4185185185185185],[1],[0],[0],[1.9688563000090653],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
84,0,84,0,178.73198490000505,,178.70406080000976,10,178.73198490000505,178.73198490000505,0.01986380000016652,180.25221279999823,[-0.10925925925925926],[0.1648148148148148],[1],[0],[0],[1.527523700002348],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
85,0,85,0,180.27028580001206,,180.2543766000017,5,180.27028580001206,180.27028580001206,0.00969650001206901,181.967859100012,[-0.2759259259259259],[-0.36574074074074076],[1],[0],[0],[1.7038814999978058],['target'],4,001,2024-10-10_12h42.25.347,Visual search task,2024.1.5,None,2024-10-10 12h42.34.588081 +0530,
