trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,num_distr,Fixation.started,target.started,mouse.started,trial.stopped,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,participant,session,date,expName,psychopyVersion,frameRate,expStart,
86,0,86,0,163.25409790000413,,163.22720429999754,5,163.25409790000413,163.25409790000413,0.01300710000214167,164.69189919999917,[0.305],[-0.17666666666666667],[1],[0],[0],[1.4518158999999287],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
87,0,87,0,164.73640660000092,,164.69406779999554,10,164.73640660000092,164.73640660000092,0.01997029999620281,166.77345219999552,[-0.25666666666666665],[-0.015],[1],[0],[0],[2.0594782999978634],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
88,0,88,0,166.8204745999974,,166.7755543999956,10,166.8204745999974,166.8204745999974,0.021198200003709644,168.10702359999414,[-0.225],[-0.07166666666666667],[1],[0],[0],[1.310287000000244],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
89,0,89,0,168.13576209999155,,168.10910829999193,5,168.13576209999155,168.13576209999155,0.010082500011776574,169.30705099999614,[0.2833333333333333],[-0.06833333333333333],[1],[0],[0],[1.1879489999992074],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
90,0,90,0,169.33692780000274,,169.3091446000035,5,169.33692780000274,169.33692780000274,0.01192020000598859,171.27325099999143,[-0.17666666666666667],[-0.315],[1],[0],[0],[1.9523142999969423],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
91,0,91,0,171.31901170000492,,171.27532889999566,10,171.31901170000492,171.31901170000492,0.021166300008189864,172.95733059999475,[-0.06],[0.32666666666666666],[1],[0],[0],[1.660910899998271],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
92,0,92,0,173.00330919999396,,172.95943999999145,10,173.00330919999396,173.00330919999396,0.020733800003654324,174.34084760000405,[0.07],[0.1],[1],[0],[0],[1.3608139999996638],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
93,0,93,0,174.38604379999742,,174.34307400000398,10,174.38604379999742,174.38604379999742,0.020845899998676032,177.90696310000203,[-0.295],[0.22333333333333333],[1],[0],[0],[3.543155300008948],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
94,0,94,0,177.95176909999282,,177.90907330000482,10,177.95176909999282,177.95176909999282,0.02090180000232067,180.60657809999248,[0.07833333333333334],[-0.36666666666666664],[1],[0],[0],[2.676696100010304],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
95,0,95,0,180.65145789999224,,180.60869219999586,10,180.65145789999224,180.65145789999224,0.020440899999812245,182.65650240000105,[-0.13],[-0.20333333333333334],[1],[0],[0],[2.0274270999943838],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
96,0,96,0,182.70182059999206,,182.6586002999975,10,182.70182059999206,182.70182059999206,0.021062899992102757,185.12185739999404,[-0.16],[0.4216666666666667],[1],[0],[0],[2.442318899993552],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
97,0,97,0,185.15106170000217,,185.12437499999942,5,185.15106170000217,185.15106170000217,0.013814799996907823,186.32147500000428,[0.023333333333333334],[0.16666666666666666],[1],[0],[0],[1.1835084000049392],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
98,0,98,0,186.36784120000084,,186.32387300000119,10,186.36784120000084,186.36784120000084,0.02603609999641776,188.52257950000057,[-0.31166666666666665],[-0.14333333333333334],[1],[0],[0],[2.1728004999895347],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
99,0,99,0,188.54976229999738,,188.5246710999927,5,188.54976229999738,188.54976229999738,0.011790299991844222,189.9552657000022,[0.31666666666666665],[0.07],[1],[0],[0],[1.4189171000034548],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
100,0,100,0,189.9997177000041,,189.95738779999374,10,189.9997177000041,189.9997177000041,0.020881399992504157,191.437623299993,[-0.22833333333333333],[0.08],[1],[0],[0],[1.4594216999976197],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
101,0,101,0,191.4841723999998,,191.4397195999918,10,191.4841723999998,191.4841723999998,0.0231426999962423,194.03708539999207,[-0.06],[0.42],[1],[0],[0],[2.5742140999936964],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
102,0,102,0,194.06657229999837,,194.04108890000498,5,194.06657229999837,194.06657229999837,0.013062799989711493,195.38731940000434,[-0.21666666666666667],[-0.18],[1],[0],[0],[1.3334838000009768],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
103,0,103,0,195.41633160000492,,195.38970539999718,5,195.41633160000492,195.41633160000492,0.011885300002177246,196.73622379999142,[-0.5116666666666667],[-0.24],[1],[0],[0],[1.3348378999944543],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
104,0,104,0,196.76501999999164,,196.73837079999794,5,196.76501999999164,196.76501999999164,0.01032899999700021,198.13604599999962,[-0.11166666666666666],[0.35833333333333334],[1],[0],[0],[1.3874150000046939],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
105,0,105,0,198.16520400000445,,198.13810349999403,5,198.16520400000445,198.16520400000445,0.0095281999965664,199.7356304999994,[0.43333333333333335],[0.2633333333333333],[1],[0],[0],[1.5881173000088893],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
106,0,106,0,199.78192069999932,,199.737733499991,10,199.78192069999932,199.78192069999932,0.020516299991868436,202.6017942000035,[0.13833333333333334],[-0.44666666666666666],[1],[0],[0],[2.8435600999946473],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
107,0,107,0,202.64800499999546,,202.60391360000358,10,202.64800499999546,202.64800499999546,0.019576099992264062,205.5008841999952,[-0.37666666666666665],[-0.02666666666666667],[1],[0],[0],[2.877463599987095],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
108,0,108,0,205.54727169999387,,205.50300139999308,10,205.54727169999387,205.54727169999387,0.019130100001348183,207.3358229000005,[-0.35],[0.43833333333333335],[1],[0],[0],[1.8138386999926297],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
109,0,109,0,207.3653151000035,,207.3379031999939,5,207.3653151000035,207.3653151000035,0.011481399997137487,209.00218179999501,[-0.14],[-0.48],[1],[0],[0],[1.6528629000094952],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
110,0,110,0,209.03204930000356,,209.004268699995,5,209.03204930000356,209.03204930000356,0.01167590000841301,210.4194262999954,[0.465],[-0.3566666666666667],[1],[0],[0],[1.403610800000024],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
111,0,111,0,210.46479260000342,,210.4215608999948,10,210.46479260000342,210.46479260000342,0.020253900001989678,211.9527694999997,[-0.25333333333333335],[0.35833333333333334],[1],[0],[0],[1.5110138000018196],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
112,0,112,0,211.97986959999253,,211.95490640000207,5,211.97986959999253,211.97986959999253,0.011242100008530542,213.43567330000224,[-0.3466666666666667],[-0.39166666666666666],[1],[0],[0],[1.469466900001862],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
113,0,113,0,213.48128179999185,,213.43778870000097,10,213.48128179999185,213.48128179999185,0.020713500009151176,215.0020627000049,[-0.24666666666666667],[-0.17166666666666666],[1],[0],[0],[1.543667899997672],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
114,0,114,0,215.04670700000133,,215.0041501999949,10,215.04670700000133,215.04670700000133,0.020460500003537163,216.18378720000328,[-0.205],[-0.165],[1],[0],[0],[1.159272000004421],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
115,0,115,0,216.21293179999338,,216.1858932000032,5,216.21293179999338,216.21293179999338,0.010056599989184178,217.41656220000004,[-0.2683333333333333],[-0.3883333333333333],[1],[0],[0],[1.2207366999937221],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
116,0,116,0,217.46259969999664,,217.41871860000538,10,217.46259969999664,217.46259969999664,0.019059400001424365,219.33436320000328,[-0.07666666666666666],[0.4266666666666667],[1],[0],[0],[1.8966641999868443],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
117,0,117,0,219.37945589999435,,219.3364494999987,10,219.37945589999435,219.37945589999435,0.020926800003508106,221.1012536000053,[0.24],[-0.435],[1],[0],[0],[1.7439188999996986],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
118,0,118,0,221.12933260000136,,221.1034065999993,5,221.12933260000136,221.12933260000136,0.012165699998149648,222.28350540000247,[0.2733333333333333],[0.10833333333333334],[1],[0],[0],[1.1680833999998868],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
119,0,119,0,222.32858359999955,,222.28557490000094,10,222.32858359999955,222.32858359999955,0.020379800000227988,223.46573500000522,[0.37666666666666665],[-0.085],[1],[0],[0],[1.1598684000055073],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
120,0,120,0,223.51196319999872,,223.4678411999921,10,223.51196319999872,223.51196319999872,0.02042319999600295,225.48348019999685,[-0.35833333333333334],[-0.36666666666666664],[1],[0],[0],[1.99531990000105],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
121,0,121,0,225.51317530000233,,225.48563759999524,5,225.51317530000233,225.51317530000233,0.0117173000035109,227.3995583999931,[-0.22666666666666666],[-0.12166666666666667],[1],[0],[0],[1.9023084999935236],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
122,0,122,0,227.4448432999925,,227.4016164999921,10,227.4448432999925,227.4448432999925,0.021462200005771592,229.01681909999752,[0.4483333333333333],[0.15833333333333333],[1],[0],[0],[1.593829999997979],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
123,0,123,0,229.0626062999945,,229.0189432000043,10,229.0626062999945,229.0626062999945,0.02075160000822507,231.749908400001,"[-0.3883333333333333, -0.355]","[-0.26166666666666666, -0.25333333333333335]","[1, 1]","[0, 0]","[0, 0]","[2.007896900002379, 2.71030150000297]",['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
124,0,124,0,231.7941378999967,,231.75204209999356,10,231.7941378999967,231.7941378999967,0.020664399999077432,233.69972399999097,[-0.23333333333333334],[-0.2833333333333333],[1],[0],[0],[1.9271643999963999],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
125,0,125,0,233.7288428000029,,233.70179249999637,5,233.7288428000029,233.7288428000029,0.011098200004198588,235.03211929999816,[-0.215],[-0.33166666666666667],[1],[0],[0],[1.3193160999944666],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
126,0,126,0,235.07863419999194,,235.03423360000306,10,235.07863419999194,235.07863419999194,0.02072339999722317,237.01341649999085,[0.4033333333333333],[-0.30833333333333335],[1],[0],[0],[1.9585204000031808],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
127,0,127,0,237.04377629999362,,237.01555850000295,5,237.04377629999362,237.04377629999362,0.009782900000573136,238.6985066000052,[-0.03333333333333333],[-0.07333333333333333],[1],[0],[0],[1.6733704000071157],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
128,0,128,0,238.72690619999776,,238.70055769999453,5,238.72690619999776,238.72690619999776,0.010313899998436682,240.14629930000228,[-0.16666666666666666],[0.15666666666666668],[1],[0],[0],[1.4354829999938374],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
129,0,129,0,240.19319049999467,,240.1483809999918,10,240.19319049999467,240.19319049999467,0.02000439999392256,242.43168090000108,[0.09666666666666666],[-0.11833333333333333],[1],[0],[0],[2.2634189000091283],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
130,0,130,0,242.4775995999953,,242.43380469999101,10,242.4775995999953,242.4775995999953,0.02080790000036359,244.19837600000028,[-0.49],[-0.2],[1],[0],[0],[1.743816300004255],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
131,0,131,0,244.24470120000478,,244.200456999999,10,244.24470120000478,244.24470120000478,0.020985800001653843,245.94635270000435,[0.07833333333333334],[0.26166666666666666],[1],[0],[0],[1.7249268000014126],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
132,0,132,0,245.99242880000384,,245.94843370000308,10,245.99242880000384,245.99242880000384,0.01877720000629779,247.94814369999222,[0.08],[-0.29],[1],[0],[0],[1.9809270999976434],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
133,0,133,0,247.99355959999957,,247.95025759999407,10,247.99355959999957,247.99355959999957,0.020416500003193505,249.59766289999243,[0.38166666666666665],[-0.41333333333333333],[1],[0],[0],[1.6270610000065062],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
134,0,134,0,249.6429957999935,,249.5997451000003,10,249.6429957999935,249.6429957999935,0.02095640001061838,251.9455455999996,[0.13666666666666666],[-0.14],[1],[0],[0],[2.324951600006898],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
135,0,135,0,251.9912989000004,,251.94766969999182,10,251.9912989000004,251.9912989000004,0.01958740000554826,253.42869479999354,[-0.18666666666666668],[0.29],[1],[0],[0],[1.4615030999993905],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
136,0,136,0,253.4749060000031,,253.43077949999133,10,253.4749060000031,253.4749060000031,0.019400200006202795,254.73043519999192,[-0.4483333333333333],[0.08],[1],[0],[0],[1.2803338000085205],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
137,0,137,0,254.7755984999967,,254.73252799999318,10,254.7755984999967,254.7755984999967,0.021007899995311163,256.6449539000023,[-0.005],[0.135],[1],[0],[0],[1.8914931000035722],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
138,0,138,0,256.69115990000137,,256.64708059999975,10,256.69115990000137,256.69115990000137,0.019004499990842305,259.1798604999931,[0.25166666666666665],[-0.17],[1],[0],[0],[2.5138622999947984],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
139,0,139,0,259.2088008999999,,259.18195050000213,5,259.2088008999999,259.2088008999999,0.012034899991704151,261.1276019999932,[-0.365],[0.25166666666666665],[1],[0],[0],[1.9337260000029346],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
140,0,140,0,261.174016399993,,261.129674900003,10,261.174016399993,261.174016399993,0.020004999998491257,263.79587390000233,[-0.38],[-0.14166666666666666],[1],[0],[0],[2.6462284000008367],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
141,0,141,0,263.8239237999951,,263.79796599999827,5,263.8239237999951,263.8239237999951,0.010974600008921698,265.0794346000039,[0.23333333333333334],[-0.33666666666666667],[1],[0],[0],[1.2705669999995735],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
142,0,142,0,265.1080621000001,,265.0815092999983,5,265.1080621000001,265.1080621000001,0.011348200001521036,266.6110956000048,[0.36],[0.13833333333333334],[1],[0],[0],[1.5183782000094652],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
143,0,143,0,266.6579414000007,,266.613182999994,10,266.6579414000007,266.6579414000007,0.020983599999453872,267.89445229999546,[0.185],[0.125],[1],[0],[0],[1.2604069999943022],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
144,0,144,0,267.9232742000022,,267.8965395999985,5,267.9232742000022,267.9232742000022,0.010884200004511513,269.56180049999966,[0.30666666666666664],[-0.4633333333333333],[1],[0],[0],[1.654442500002915],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
145,0,145,0,269.59038059999875,,269.5639055999927,5,269.59038059999875,269.59038059999875,0.011946400001761504,271.0282340999984,[0.15666666666666668],[0.45166666666666666],[1],[0],[0],[1.4524603999889223],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
146,0,146,0,271.05676179999136,,271.03035109999473,5,271.05676179999136,271.05676179999136,0.011392899992642924,272.24508710000373,[0.08333333333333333],[0.15166666666666667],[1],[0],[0],[1.2034541000030003],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
147,0,147,0,272.2726055999956,,272.2472041000001,5,272.2726055999956,272.2726055999956,0.011356199989677407,273.59476500000164,[0.47833333333333333],[0.20666666666666667],[1],[0],[0],[1.3362299999862444],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
148,0,148,0,273.6236421999929,,273.5968773999921,5,273.6236421999929,273.6236421999929,0.011051199995563366,275.5276384000026,[0.041666666666666664],[0.085],[1],[0],[0],[1.9198208000016166],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
149,0,149,0,275.55638159999216,,275.52971139999863,5,275.55638159999216,275.55638159999216,0.011123200005386025,277.7417118000012,[0.4666666666666667],[-0.05],[1],[0],[0],[2.200948600002448],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
150,0,150,0,277.7891888000013,,277.7438442999992,10,277.7891888000013,277.7891888000013,0.020436299993889406,279.94378190000134,[-0.3466666666666667],[-0.39666666666666667],[1],[0],[0],[2.179631499995594],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
151,0,151,0,279.9896363000007,,279.9458788000047,10,279.9896363000007,279.9896363000007,0.02059450000524521,281.7598846000037,[-0.33666666666666667],[0.02],[1],[0],[0],[1.793542499988689],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
152,0,152,0,281.7893072000006,,281.76197110000066,5,281.7893072000006,281.7893072000006,0.01164680000510998,283.14339529999415,[-0.08],[0.2816666666666667],[1],[0],[0],[1.3697993000096176],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
153,0,153,0,283.1723514000041,,283.1454786999966,5,283.1723514000041,283.1723514000041,0.011071800006902777,284.65985660000297,[0.16],[-0.3233333333333333],[1],[0],[0],[1.5033861000119941],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
154,0,154,0,284.70557249999547,,284.66194710000127,10,284.70557249999547,284.70557249999547,0.02001179999206215,288.7252568999975,[0.2816666666666667],[0.4716666666666667],[1],[0],[0],[4.043425299998489],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
155,0,155,0,288.7717217000027,,288.7273428000044,10,288.7717217000027,288.7717217000027,0.020023399993078783,290.8082074999984,[-0.008333333333333333],[0.47833333333333333],[1],[0],[0],[2.0609204999927897],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
156,0,156,0,290.8536393999966,,290.81030949999695,10,290.8536393999966,290.8536393999966,0.019015800004126504,291.9919988000038,[0.41333333333333333],[-0.06333333333333334],[1],[0],[0],[1.1627853000100004],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
157,0,157,0,292.02024399999937,,291.9940792999987,5,292.02024399999937,292.02024399999937,0.009148200013441965,293.6418851999915,[-0.25],[0.36666666666666664],[1],[0],[0],[1.6387380999949528],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
158,0,158,0,293.67156299999624,,293.64398999999685,5,293.67156299999624,293.67156299999624,0.00999279999814462,294.95896849999554,[-0.07166666666666667],[0.425],[1],[0],[0],[1.3051354000053834],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
159,0,159,0,294.98682160000317,,294.9610485000012,5,294.98682160000317,294.98682160000317,0.010985800006892532,296.05842760000087,[-0.12333333333333334],[0.06],[1],[0],[0],[1.086480699988897],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
160,0,160,0,296.1040731999965,,296.06052179999824,10,296.1040731999965,296.1040731999965,0.019779499998549,297.75742749999336,[-0.45],[-0.245],[1],[0],[0],[1.6771810999925947],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
161,0,161,0,297.78709929999604,,297.7595885000046,5,297.78709929999604,297.78709929999604,0.01220399999874644,299.5403825999965,[-0.015],[0.09833333333333333],[1],[0],[0],[1.7687655000045197],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
162,0,162,0,299.58658149999974,,299.5428299999912,10,299.58658149999974,299.58658149999974,0.02418740000575781,300.9573594999965,[0.49333333333333335],[-0.05333333333333334],[1],[0],[0],[1.3905809999996563],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
163,0,163,0,300.9868476999982,,300.959448900001,5,300.9868476999982,300.9868476999982,0.011275400000158697,302.7908652000042,[-0.08333333333333333],[0.335],[1],[0],[0],[1.8202125999960117],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
164,0,164,0,302.82002909999574,,302.79294440000376,5,302.82002909999574,302.82002909999574,0.012334099999861792,304.40474769999855,[-0.41833333333333333],[0.14],[1],[0],[0],[1.5995522000011988],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
165,0,165,0,304.43524750000506,,304.40685899999517,10,304.43524750000506,304.43524750000506,0.01923920000263024,306.1887233000016,[-0.2683333333333333],[-0.375],[1],[0],[0],[1.7627143999998225],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
166,0,166,0,306.21817730000475,,306.19083979999414,10,306.21817730000475,306.21817730000475,0.019581899992772378,309.89036099999794,[-0.025],[-0.0033333333333333335],[1],[0],[0],[3.6799334999959683],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
167,0,167,0,309.934703299994,,309.89246750000166,10,309.934703299994,309.934703299994,0.022405299998354167,311.7063743000035,[0.21666666666666667],[-0.4],[1],[0],[0],[1.7915769999963231],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
168,0,168,0,311.75092039999436,,311.7084743000014,10,311.75092039999436,311.75092039999436,0.021559200002229773,313.27310910000233,[0.15166666666666667],[-0.1],[1],[0],[0],[1.543083900003694],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
169,0,169,0,313.3186438999983,,313.2752165999991,10,313.3186438999983,313.3186438999983,0.020438499996089377,315.60583299999416,[-0.38333333333333336],[-0.2916666666666667],[1],[0],[0],[2.310195800004294],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
170,0,170,0,315.63490839999577,,315.6080401999934,5,315.63490839999577,315.63490839999577,0.012446300010196865,317.8059659999999,[0.23166666666666666],[0.185],[1],[0],[0],[2.185543699990376],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
171,0,171,0,317.8344939999952,,317.80810070000007,5,317.8344939999952,317.8344939999952,0.014218399999663234,319.03849069999706,[0.125],[-0.06],[1],[0],[0],[1.2161927999986801],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
172,0,172,0,319.0834058000037,,319.0405829999945,10,319.0834058000037,319.0834058000037,0.020075400010682642,320.4552790000016,[0.41],[0.42],[1],[0],[0],[1.3946385000017472],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
173,0,173,0,320.50092479999876,,320.4574806000019,10,320.50092479999876,320.50092479999876,0.020784799999091774,321.554695800005,[0.11833333333333333],[0.05333333333333334],[1],[0],[0],[1.0765206000069156],['target'],2,001,2024-10-10_12h21.30.794,Visual search task,2024.1.5,None,2024-10-10 12h21.44.004755 +0530,
